"Sector","Categoría","Subcategoría",Año,"Tipo de GEI","GEI",Gg Gas,"Gg CO2 - eq (GWP)","Gg CO2 - eq (GTP)","Notation Key"
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2019,"Directo","CH4",4,1913111163,"117,3567112564","16,7652444652",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2019,"Directo","N2O",0,1758640202,"46,603965345","41,1521807198",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2019,"Directo","CO2",0,0061682547,"0,0061682547","0,0061682547",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2019,"Directo","CH4",0,1743784811,"4,8825974714","0,6975139245",
"2 - Procesos Industriales y Uso de Productos","2.A - Industria Mineral","2.A.1 - Producción de cemento",2019,"Directo","CO2",321,82034294,"321,82034294","321,82034294",
"2 - Procesos Industriales y Uso de Productos","2.A - Industria Mineral","2.A.2 - Producción de cal",2019,"Directo","CO2",100,9001295,"100,9001295","100,9001295",
"2 - Procesos Industriales y Uso de Productos","2.A - Industria Mineral","2.A.4 - Otros usos en procesos de carbonatos",2019,"Directo","CO2",1,9179323133,"1,9179323133","1,9179323133",
"2 - Procesos Industriales y Uso de Productos","2.B - Industria Química","2.B.5 - Producción de Carburo",2019,"Directo","CO2",0,20251,"0,20251","0,20251",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2019,"Directo","CO2",3,7668766667,"3,7668766667","3,7668766667",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.1 - Uso de lubricantes",2019,"Directo","CO2",9,4994533333,"9,4994533333","9,4994533333",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.2 - Uso de la cera de parafina",2019,"Directo","CO2",0,4083863147,"0,4083863147","0,4083863147",
"2 - Procesos Industriales y Uso de Productos","2.G - Manufactura y Utilización de Otros Productos","2.G.3 - N2O de Usos de Productos",2019,"Directo","N2O",0,009196701,"2,437125765","2,152028034",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.A - Ganado","3.A.1 - Fermentación entérica ",2019,"Directo","CH4",672,01720609,"18816,48177052","2688,06882436",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.A - Ganado","3.A.2 - Gestión del estiércol ",2019,"Directo","CH4",14,161861824,"396,532131072","56,647447296",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.A - Ganado","3.A.2 - Gestión del estiércol ",2019,"Directo","N2O",0,027222356,"7,2139243342","6,3700312989",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.1 - Tierras forestales",2019,"Directo","CO2",-14791,077713,"-14791,077713","-14791,077713",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.2 - Tierras de cultivo",2019,"Directo","CO2",2564,1305358,"2564,1305358","2564,1305358",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.3 - Pastizales",2019,"Directo","CO2",367,0442347,"367,0442347","367,0442347",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.5 - Asentamientos",2019,"Directo","CO2",-17,248869,"-17,248869","-17,248869",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.6 - Otras Tierras",2019,"Directo","CO2",320,1606375,"320,1606375","320,1606375",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2019,"Directo","CH4",0,2068455,"5,791674","0,827382",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2019,"Directo","N2O",0,01248345,"3,30811425","2,9211273",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.3 - Aplicación de Urea",2019,"Directo","CO2",90,9621812,"90,9621812","90,9621812",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.4 - Emisiones directas de N2O provenientes de suelos manejados",2019,"Directo","N2O",20,466640963,"5423,659855195","4789,193985342",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.5 - Emisiones indirectas de N2O provenientes de suelos manejados",2019,"Directo","N2O",4,8313273725,"1280,3017537125","1130,530605165",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.6 - Emisiones indirectas de N2O provenientes de la gestión de estiércol",2019,"Directo","N2O",0,0458098516,"12,1396106766","10,7195052767",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.7 - Cultivo de arroz",2019,"Directo","CH4",14,0978552,"394,7399456","56,3914208",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2019,"Directo","CO2",300,5536248,"300,5536248","300,5536248",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2019,"Directo","CH4",0,0021017736,"0,0588496608","0,0084070944",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2019,"Directo","N2O",0,0084070944,"2,227880016","1,9672600896",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2019,"Directo","CO2",497,90179224,"497,90179224","497,90179224",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2019,"Directo","CH4",0,04615947,"1,29246516","0,18463788",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2019,"Directo","N2O",0,01318842,"3,4949313","3,08609028",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2020,"Directo","CO2",925,73957988,"925,73957988","925,73957988",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2020,"Directo","CH4",0,0681807395,"1,9090607064","0,2727229581",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2020,"Directo","N2O",0,0293822555,"7,7862977117","6,8754477907",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2020,"Directo","CO2",834,20292253,"834,20292253","834,20292253",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2020,"Directo","CH4",0,4034310665,"11,2960698609","1,6137242658",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2020,"Directo","N2O",0,2523889696,"66,8830769493","59,0590188911",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2020,"Directo","CO2",3573,9616508,"3573,9616508","3573,9616508",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2020,"Directo","CH4",0,2825345273,"7,9109667641","1,1301381092",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2020,"Directo","N2O",0,2415450749,"64,0094448591","56,521547536",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2020,"Directo","CO2",866,21991385,"866,21991385","866,21991385",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2020,"Directo","CH4",4,1897666626,"117,3134665528","16,7590666504",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2020,"Directo","N2O",0,1732498218,"45,9112027664","40,5404582918",
"2 - Procesos Industriales y Uso de Productos","2.A - Industria Mineral","2.A.1 - Producción de cemento",2020,"Directo","CO2",358,21738084,"358,21738084","358,21738084",
"2 - Procesos Industriales y Uso de Productos","2.A - Industria Mineral","2.A.2 - Producción de cal",2020,"Directo","CO2",70,3428825,"70,3428825","70,3428825",
"2 - Procesos Industriales y Uso de Productos","2.A - Industria Mineral","2.A.4 - Otros usos en procesos de carbonatos",2020,"Directo","CO2",1,280966793,"1,280966793","1,280966793",
"2 - Procesos Industriales y Uso de Productos","2.B - Industria Química","2.B.5 - Producción de Carburo",2020,"Directo","CO2",0,1914,"0,1914","0,1914",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2020,"Directo","CO2",3,8533667333,"3,8533667333","3,8533667333",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.1 - Uso de lubricantes",2020,"Directo","CO2",9,41974,"9,41974","9,41974",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.2 - Uso de la cera de parafina",2020,"Directo","CO2",0,4057055599,"0,4057055599","0,4057055599",
"2 - Procesos Industriales y Uso de Productos","2.G - Manufactura y Utilización de Otros Productos","2.G.3 - N2O de Usos de Productos",2020,"Directo","N2O",0,00738973,"1,95827845","1,72919682",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.A - Ganado","3.A.1 - Fermentación entérica ",2020,"Directo","CH4",676,25636402,"18935,17819256","2705,02545608",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.A - Ganado","3.A.2 - Gestión del estiércol ",2020,"Directo","CH4",14,216378292,"398,058592176","56,865513168",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.A - Ganado","3.A.2 - Gestión del estiércol ",2020,"Directo","N2O",0,0257970081,"6,8362071401","6,0364998898",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.1 - Tierras forestales",2020,"Directo","CO2",-12081,691233,"-12081,691233","-12081,691233",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.2 - Tierras de cultivo",2020,"Directo","CO2",2964,344988,"2964,344988","2964,344988",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.3 - Pastizales",2020,"Directo","CO2",-751,86789975,"-751,86789975","-751,86789975",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.5 - Asentamientos",2020,"Directo","CO2",-17,5446315,"-17,5446315","-17,5446315",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.6 - Otras Tierras",2020,"Directo","CO2",-2,6618625,"-2,6618625","-2,6618625",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2020,"Directo","CH4",0,211584,"5,924352","0,846336",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2020,"Directo","N2O",0,0126063,"3,3406695","2,9498742",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.3 - Aplicación de Urea",2020,"Directo","CO2",218,11753333,"218,11753333","218,11753333",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.4 - Emisiones directas de N2O provenientes de suelos manejados",2020,"Directo","N2O",22,68470413,"6011,44659445","5308,22076642",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.5 - Emisiones indirectas de N2O provenientes de suelos manejados",2020,"Directo","N2O",5,522103702,"1463,35748103","1292,172266268",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.6 - Emisiones indirectas de N2O provenientes de la gestión de estiércol",2020,"Directo","N2O",0,0434169461,"11,5054907173","10,1595653881",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.7 - Cultivo de arroz",2020,"Directo","CH4",13,63859068,"381,88053904","54,55436272",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2020,"Directo","CO2",131,11813,"131,11813","131,11813",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2020,"Directo","CH4",0,00091691,"0,02567348","0,00366764",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2020,"Directo","N2O",0,00366764,"0,9719246","0,85822776",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2020,"Directo","CO2",311,9212674,"311,9212674","311,9212674",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2020,"Directo","CH4",0,029278298,"0,819792344","0,117113192",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2020,"Directo","N2O",0,008365228,"2,21678542","1,957463352",
"2 - Procesos Industriales y Uso de Productos","2.F - Uso de Productos Sustitutos de las Sustancias que Agotan la Capa de Ozono","2.F.1 - Refrigeración y Aire Acondicionado",2000,"Directo","HFC-134a",0,0014865,"1,93245","0,2987865",
"2 - Procesos Industriales y Uso de Productos","2.F - Uso de Productos Sustitutos de las Sustancias que Agotan la Capa de Ozono","2.F.1 - Refrigeración y Aire Acondicionado",2000,"Directo","HFC-134a",0,0013185,"1,71405","0,2650185",
"2 - Procesos Industriales y Uso de Productos","2.F - Uso de Productos Sustitutos de las Sustancias que Agotan la Capa de Ozono","2.F.3 - Protección contra incendios",2000,"Directo","HFC-227ea",0,0000616,"0,20636","0,089936",
"2 - Procesos Industriales y Uso de Productos","2.F - Uso de Productos Sustitutos de las Sustancias que Agotan la Capa de Ozono","2.F.1 - Refrigeración y Aire Acondicionado",2002,"Directo","HFC-134a",0,0032911463,"4,278490125","0,6615203963",
"2 - Procesos Industriales y Uso de Productos","2.F - Uso de Productos Sustitutos de las Sustancias que Agotan la Capa de Ozono","2.F.1 - Refrigeración y Aire Acondicionado",2002,"Directo","HFC-134a",0,0029188162,"3,794461125","0,5866820662",
"2 - Procesos Industriales y Uso de Productos","2.F - Uso de Productos Sustitutos de las Sustancias que Agotan la Capa de Ozono","2.F.3 - Protección contra incendios",2002,"Directo","HFC-227ea",0,0000997626,"0,334204576","0,1456533376",
"2 - Procesos Industriales y Uso de Productos","2.G - Manufactura y Utilización de Otros Productos","2.G.1 - Equipos Eléctricos",2002,"Directo","SF6",0,00006189,"1,454415","1,745298",
"2 - Procesos Industriales y Uso de Productos","2.F - Uso de Productos Sustitutos de las Sustancias que Agotan la Capa de Ozono","2.F.1 - Refrigeración y Aire Acondicionado",2004,"Directo","HFC-134a",0,0048900532,"6,3570691153","0,9829006863",
"2 - Procesos Industriales y Uso de Productos","2.F - Uso de Productos Sustitutos de las Sustancias que Agotan la Capa de Ozono","2.F.1 - Refrigeración y Aire Acondicionado",2004,"Directo","HFC-134a",0,0043366447,"5,6376381628","0,8716655929",
"2 - Procesos Industriales y Uso de Productos","2.F - Uso de Productos Sustitutos de las Sustancias que Agotan la Capa de Ozono","2.F.3 - Protección contra incendios",2004,"Directo","HFC-227ea",0,0001099732,"0,3684101373","0,1605608359",
"2 - Procesos Industriales y Uso de Productos","2.G - Manufactura y Utilización de Otros Productos","2.G.1 - Equipos Eléctricos",2004,"Directo","SF6",0,00006189,"1,454415","1,745298",
"2 - Procesos Industriales y Uso de Productos","2.F - Uso de Productos Sustitutos de las Sustancias que Agotan la Capa de Ozono","2.F.1 - Refrigeración y Aire Acondicionado",2006,"Directo","HFC-134a",0,0055006884,"7,1508949359","1,1056383709",
"2 - Procesos Industriales y Uso de Productos","2.F - Uso de Productos Sustitutos de las Sustancias que Agotan la Capa de Ozono","2.F.1 - Refrigeración y Aire Acondicionado",2006,"Directo","HFC-134a",0,0048781008,"6,3415310726","0,9804982658",
